as_of_date,team_id,pythagenpat_pct,weighted_strength
2026-06-21,117,0.44814,0.49991
2026-06-21,118,0.44155,0.48261
2026-06-21,119,0.67703,0.65392
2026-06-21,120,0.51437,0.44766
2026-06-21,121,0.45624,0.51859
2026-06-21,133,0.43338,0.45315
2026-06-21,134,0.51757,0.49759
2026-06-21,135,0.48496,0.50360
2026-06-21,136,0.52433,0.54132
2026-06-21,137,0.42680,0.46950
2026-06-21,138,0.50546,0.45841
2026-06-21,139,0.51153,0.48720
2026-06-21,140,0.48403,0.50314
2026-06-21,141,0.46484,0.51446
2026-06-21,142,0.47803,0.45962
2026-06-21,143,0.49440,0.52979
2026-06-21,144,0.63470,0.57305
2026-06-21,145,0.49465,0.44693
2026-06-21,146,0.50000,0.46818
2026-06-21,147,0.65319,0.59528
2026-06-21,158,0.66137,0.57536
2026-06-22,108,0.44890,0.44068
2026-06-22,109,0.46489,0.48053
2026-06-22,110,0.47514,0.50674
2026-06-22,111,0.48794,0.51987
2026-06-22,112,0.52793,0.53912
2026-06-22,113,0.43692,0.47346
2026-06-22,114,0.48858,0.48986
2026-06-22,115,0.39377,0.36291
2026-06-22,116,0.49572,0.51516
2026-06-22,117,0.44612,0.49885
2026-06-22,118,0.44325,0.48308
2026-06-22,119,0.67715,0.65409
2026-06-22,120,0.51782,0.44937
2026-06-22,121,0.45624,0.51859
2026-06-22,133,0.43338,0.45315
2026-06-22,134,0.51757,0.49759
2026-06-22,135,0.48653,0.50412
2026-06-22,136,0.52433,0.54132
2026-06-22,137,0.42680,0.46950
2026-06-22,138,0.50676,0.45915
2026-06-22,139,0.51002,0.48675
2026-06-22,140,0.48565,0.50368
2026-06-22,141,0.46797,0.51544
2026-06-22,142,0.47696,0.45928
2026-06-22,143,0.49029,0.52799
2026-06-22,144,0.63274,0.57259
2026-06-22,145,0.49605,0.44771
2026-06-22,146,0.49863,0.46780
2026-06-22,147,0.64882,0.59386
2026-06-22,158,0.66160,0.57588
2026-06-23,108,0.45428,0.44289
2026-06-23,109,0.46660,0.48113
2026-06-23,110,0.47045,0.50469
2026-06-23,111,0.49255,0.52151
2026-06-23,112,0.53133,0.54040
2026-06-23,113,0.43463,0.47237
2026-06-23,114,0.48725,0.48932
2026-06-23,115,0.39131,0.36209
2026-06-23,116,0.49435,0.51452
2026-06-23,117,0.44955,0.49997
2026-06-23,118,0.45341,0.48694
2026-06-23,119,0.68490,0.65730
2026-06-23,120,0.51161,0.44722
2026-06-23,121,0.45296,0.51699
2026-06-23,133,0.43144,0.45228
2026-06-23,134,0.51618,0.49714
2026-06-23,135,0.48825,0.50470
2026-06-23,136,0.52553,0.54171
2026-06-23,137,0.43003,0.47056
2026-06-23,138,0.50535,0.45884
2026-06-23,139,0.50000,0.48298
2026-06-23,140,0.48303,0.50255
2026-06-23,141,0.46591,0.51438
2026-06-23,142,0.46663,0.45521
2026-06-23,143,0.49730,0.53059
2026-06-23,144,0.62918,0.57149
2026-06-23,145,0.49738,0.44848
2026-06-23,146,0.50135,0.46904
2026-06-23,147,0.64853,0.59403
2026-06-23,158,0.66325,0.57697
2026-06-24,108,0.45619,0.44372
2026-06-24,109,0.47371,0.48391
2026-06-24,110,0.46969,0.50421
2026-06-24,111,0.48978,0.52028
2026-06-24,112,0.54536,0.54592
2026-06-24,113,0.43428,0.47204
2026-06-24,114,0.48879,0.48993
2026-06-24,115,0.39525,0.36382
2026-06-24,116,0.49162,0.51333
2026-06-24,117,0.45234,0.50085
2026-06-24,118,0.45138,0.48596
2026-06-24,119,0.68426,0.65718
2026-06-24,120,0.51033,0.44703
2026-06-24,121,0.43874,0.51065
2026-06-24,133,0.43066,0.45186
2026-06-24,134,0.52819,0.50204
2026-06-24,135,0.49274,0.50641
2026-06-24,136,0.51116,0.53584
2026-06-24,137,0.43182,0.47106
2026-06-24,138,0.49868,0.45645
2026-06-24,139,0.50277,0.48415
2026-06-24,140,0.48040,0.50140
2026-06-24,141,0.46347,0.51317
2026-06-24,142,0.46577,0.45492
2026-06-24,143,0.49867,0.53097
2026-06-24,144,0.62389,0.56968
2026-06-24,145,0.49611,0.44823
2026-06-24,146,0.50400,0.47027
2026-06-24,147,0.64967,0.59475
2026-06-24,158,0.66217,0.57698
2026-06-25,108,0.45619,0.44372
2026-06-25,109,0.47371,0.48391
2026-06-25,110,0.46969,0.50421
2026-06-25,111,0.49424,0.52189
2026-06-25,112,0.54614,0.54624
2026-06-25,113,0.43428,0.47204
2026-06-25,114,0.48879,0.48993
2026-06-25,115,0.39525,0.36382
2026-06-25,116,0.49029,0.51268
2026-06-25,117,0.45384,0.50123
2026-06-25,118,0.43851,0.48056
2026-06-25,119,0.68426,0.65718
2026-06-25,120,0.50452,0.44498
2026-06-25,121,0.43807,0.51003
2026-06-25,133,0.43538,0.45366
2026-06-25,134,0.53279,0.50402
2026-06-25,135,0.49274,0.50641
2026-06-25,136,0.50553,0.53343
2026-06-25,137,0.42918,0.46981
2026-06-25,138,0.49868,0.45645
2026-06-25,139,0.51762,0.49009
2026-06-25,140,0.48208,0.50197
2026-06-25,141,0.46268,0.51260
2026-06-25,142,0.46577,0.45492
2026-06-25,143,0.50523,0.53345
2026-06-25,144,0.62389,0.56968
2026-06-25,145,0.49611,0.44823
2026-06-25,146,0.50400,0.47027
2026-06-25,147,0.64407,0.59279
2026-06-25,158,0.66217,0.57698
2026-06-26,108,0.44965,0.44111
2026-06-26,109,0.46750,0.48135
2026-06-26,110,0.47230,0.50511
2026-06-26,111,0.50142,0.52463
2026-06-26,112,0.54072,0.54404
2026-06-26,113,0.43773,0.47323
2026-06-26,114,0.48610,0.48883
2026-06-26,115,0.39596,0.36426
2026-06-26,116,0.50137,0.51707
2026-06-26,117,0.44477,0.49726
2026-06-26,118,0.41462,0.47059
2026-06-26,119,0.67515,0.65362
2026-06-26,120,0.50225,0.44435
2026-06-26,121,0.43718,0.50931
2026-06-26,133,0.44331,0.45679
2026-06-26,134,0.52999,0.50303
2026-06-26,135,0.50143,0.50981
2026-06-26,136,0.50822,0.53440
2026-06-26,137,0.42713,0.46879
2026-06-26,138,0.49347,0.45459
2026-06-26,139,0.52413,0.49282
2026-06-26,140,0.48367,0.50252
2026-06-26,141,0.46184,0.51201
2026-06-26,142,0.46754,0.45569
2026-06-26,143,0.50650,0.53383
2026-06-26,144,0.62555,0.57062
2026-06-26,145,0.52271,0.45911
2026-06-26,146,0.50926,0.47257
2026-06-26,147,0.63636,0.58993
2026-06-26,158,0.66530,0.57865
2026-06-27,108,0.45368,0.44281
2026-06-27,109,0.46523,0.48036
2026-06-27,110,0.47138,0.50457
2026-06-27,111,0.50564,0.52621
2026-06-27,112,0.54749,0.54679
2026-06-27,113,0.44144,0.47455
2026-06-27,114,0.48763,0.48944
2026-06-27,115,0.40073,0.36637
2026-06-27,116,0.49865,0.51588
2026-06-27,117,0.44799,0.49834
2026-06-27,118,0.41395,0.47004
2026-06-27,119,0.68561,0.65800
2026-06-27,120,0.50334,0.44508
2026-06-27,121,0.44303,0.51135
2026-06-27,133,0.44036,0.45551
2026-06-27,134,0.52711,0.50198
2026-06-27,135,0.48460,0.50299
2026-06-27,136,0.50678,0.53367
2026-06-27,137,0.43414,0.47142
2026-06-27,138,0.48836,0.45275
2026-06-27,139,0.52655,0.49394
2026-06-27,140,0.48794,0.50417
2026-06-27,141,0.45851,0.51041
2026-06-27,142,0.46458,0.45453
2026-06-27,143,0.50128,0.53156
2026-06-27,144,0.61805,0.56787
2026-06-27,145,0.52382,0.45987
2026-06-27,146,0.51441,0.47486
2026-06-27,147,0.63150,0.58819
2026-06-27,158,0.65583,0.57529
2026-06-28,108,0.45756,0.44447
2026-06-28,109,0.46047,0.47834
2026-06-28,110,0.46938,0.50358
2026-06-28,111,0.50696,0.52665
2026-06-28,112,0.54823,0.54710
2026-06-28,113,0.43614,0.47223
2026-06-28,114,0.48917,0.49007
2026-06-28,115,0.40036,0.36639
2026-06-28,116,0.49603,0.51472
2026-06-28,117,0.45103,0.49936
2026-06-28,118,0.41611,0.47066
2026-06-28,119,0.68630,0.65842
2026-06-28,120,0.50550,0.44626
2026-06-28,121,0.44246,0.51078
2026-06-28,133,0.43736,0.45421
2026-06-28,134,0.53252,0.50433
2026-06-28,135,0.48199,0.50184
2026-06-28,136,0.50534,0.53295
2026-06-28,137,0.43596,0.47198
2026-06-28,138,0.48972,0.45347
2026-06-28,139,0.53155,0.49612
2026-06-28,140,0.48937,0.50468
2026-06-28,141,0.45757,0.50977
2026-06-28,142,0.46598,0.45516
2026-06-28,143,0.50254,0.53193
2026-06-28,144,0.61577,0.56719
2026-06-28,145,0.52230,0.45957
2026-06-28,146,0.51302,0.47448
2026-06-28,147,0.62869,0.58726
2026-06-28,158,0.65305,0.57457
2026-06-29,108,0.45335,0.44278
2026-06-29,109,0.46220,0.47897
2026-06-29,110,0.46278,0.50066
2026-06-29,111,0.51099,0.52820
2026-06-29,112,0.54905,0.54744
2026-06-29,113,0.43438,0.47134
2026-06-29,114,0.48530,0.48846
2026-06-29,115,0.39881,0.36591
2026-06-29,116,0.50131,0.51682
2026-06-29,117,0.45042,0.49887
2026-06-29,118,0.41611,0.47066
2026-06-29,119,0.68916,0.65974
2026-06-29,120,0.50218,0.44516
2026-06-29,121,0.44156,0.51007
2026-06-29,133,0.43258,0.45214
2026-06-29,134,0.53646,0.50610
2026-06-29,135,0.48078,0.50124
2026-06-29,136,0.51056,0.53499
2026-06-29,137,0.43548,0.47161
2026-06-29,138,0.48972,0.45347
2026-06-29,139,0.53155,0.49612
2026-06-29,140,0.49344,0.50629
2026-06-29,141,0.45912,0.51015
2026-06-29,142,0.46747,0.45584
2026-06-29,143,0.49751,0.52970
2026-06-29,144,0.61577,0.56719
2026-06-29,145,0.52935,0.46276
2026-06-29,146,0.51658,0.47614
2026-06-29,147,0.62216,0.58477
2026-06-29,158,0.65379,0.57526
2026-06-30,108,0.44821,0.44067
2026-06-30,109,0.47014,0.48217
2026-06-30,110,0.45642,0.49780
2026-06-30,111,0.50136,0.52415
2026-06-30,112,0.55053,0.54807
2026-06-30,113,0.42908,0.46897
2026-06-30,114,0.48279,0.48740
2026-06-30,115,0.38886,0.36191
2026-06-30,116,0.50901,0.51995
2026-06-30,117,0.45327,0.49984
2026-06-30,118,0.41045,0.46803
2026-06-30,119,0.69320,0.66157
2026-06-30,120,0.50969,0.44860
2026-06-30,121,0.44569,0.51146
2026-06-30,133,0.42678,0.44963
2026-06-30,134,0.52709,0.50234
2026-06-30,135,0.47848,0.50020
2026-06-30,136,0.51691,0.53754
2026-06-30,137,0.42888,0.46870
2026-06-30,138,0.49238,0.45473
2026-06-30,139,0.53873,0.49921
2026-06-30,140,0.49610,0.50734
2026-06-30,141,0.45558,0.50843
2026-06-30,142,0.46562,0.45512
2026-06-30,143,0.50738,0.53366
2026-06-30,144,0.61192,0.56586
2026-06-30,145,0.53615,0.46588
2026-06-30,146,0.52999,0.48194
2026-06-30,147,0.61312,0.58121
2026-06-30,158,0.65793,0.57734
2026-07-01,108,0.44821,0.44067
2026-07-01,109,0.46806,0.48125
2026-07-01,110,0.46249,0.50017
2026-07-01,111,0.49066,0.51960
2026-07-01,112,0.57195,0.55708
2026-07-01,113,0.42731,0.46804
2026-07-01,114,0.48958,0.49023
2026-07-01,115,0.39311,0.36383
2026-07-01,116,0.51399,0.52200
2026-07-01,117,0.44825,0.49748
2026-07-01,118,0.40645,0.46607
2026-07-01,119,0.68472,0.65816
2026-07-01,120,0.51807,0.45243
2026-07-01,121,0.43907,0.50836
2026-07-01,133,0.43413,0.45261
2026-07-01,134,0.52221,0.50041
2026-07-01,135,0.45310,0.48957
2026-07-01,136,0.51691,0.53754
2026-07-01,137,0.43222,0.46990
2026-07-01,138,0.48741,0.45288
2026-07-01,139,0.54356,0.50137
2026-07-01,140,0.48977,0.50463
2026-07-01,141,0.46372,0.51159
2026-07-01,142,0.47151,0.45766
2026-07-01,143,0.51207,0.53551
2026-07-01,144,0.61592,0.56773
2026-07-01,145,0.52984,0.46361
2026-07-01,146,0.52594,0.48047
2026-07-01,147,0.60710,0.57885
2026-07-01,158,0.65890,0.57813
2026-07-02,108,0.44728,0.44031
2026-07-02,109,0.46806,0.48125
2026-07-02,110,0.46249,0.50017
2026-07-02,111,0.49066,0.51960
2026-07-02,112,0.57195,0.55708
2026-07-02,113,0.43407,0.47067
2026-07-02,114,0.49102,0.49083
2026-07-02,115,0.40522,0.36909
2026-07-02,116,0.50625,0.51868
2026-07-02,117,0.44825,0.49748
2026-07-02,118,0.40390,0.46471
2026-07-02,119,0.68654,0.65905
2026-07-02,120,0.51807,0.45243
2026-07-02,121,0.43907,0.50836
2026-07-02,133,0.43413,0.45261
2026-07-02,134,0.52751,0.50275
2026-07-02,135,0.44779,0.48718
2026-07-02,136,0.51813,0.53796
2026-07-02,137,0.43222,0.46990
2026-07-02,138,0.49506,0.45620
2026-07-02,139,0.54690,0.50296
2026-07-02,140,0.49749,0.50782
2026-07-02,141,0.46372,0.51159
2026-07-02,142,0.47151,0.45766
2026-07-02,143,0.50598,0.53282
2026-07-02,144,0.60633,0.56399
2026-07-02,145,0.52828,0.46328
2026-07-02,146,0.51332,0.47535
2026-07-02,147,0.60710,0.57885
2026-07-02,158,0.65128,0.57537
2026-07-03,108,0.44438,0.43911
2026-07-03,109,0.46486,0.47984
2026-07-03,110,0.46609,0.50152
2026-07-03,111,0.49472,0.52116
2026-07-03,112,0.55282,0.54906
2026-07-03,113,0.43092,0.46917
2026-07-03,114,0.49238,0.49141
2026-07-03,115,0.41904,0.37515
2026-07-03,116,0.50625,0.51868
2026-07-03,117,0.44636,0.49644
2026-07-03,118,0.40390,0.46471
2026-07-03,119,0.68595,0.65894
2026-07-03,120,0.52201,0.45443
2026-07-03,121,0.43729,0.50728
2026-07-03,133,0.42764,0.44977
2026-07-03,134,0.52278,0.50086
2026-07-03,135,0.44707,0.48668
2026-07-03,136,0.51546,0.53673
2026-07-03,137,0.41924,0.46426
2026-07-03,138,0.51453,0.46446
2026-07-03,139,0.54907,0.50407
2026-07-03,140,0.49749,0.50782
2026-07-03,141,0.46639,0.51249
2026-07-03,142,0.46851,0.45645
2026-07-03,143,0.50598,0.53282
2026-07-03,144,0.60762,0.56473
2026-07-03,145,0.52684,0.46299
2026-07-03,146,0.52139,0.47896
2026-07-03,147,0.60964,0.58005
2026-07-03,158,0.65275,0.57635
2026-07-04,108,0.43717,0.43605
2026-07-04,109,0.46640,0.48042
2026-07-04,110,0.46990,0.50298
2026-07-04,111,0.50391,0.52489
2026-07-04,112,0.54918,0.54753
2026-07-04,113,0.42846,0.46794
2026-07-04,114,0.48991,0.49036
2026-07-04,115,0.41787,0.37486
2026-07-04,116,0.50995,0.52020
2026-07-04,117,0.44951,0.49756
2026-07-04,118,0.39916,0.46240
2026-07-04,119,0.68811,0.65999
2026-07-04,120,0.51558,0.45199
2026-07-04,121,0.42533,0.50185
2026-07-04,133,0.42303,0.44770
2026-07-04,134,0.52900,0.50363
2026-07-04,135,0.44366,0.48505
2026-07-04,136,0.52919,0.54251
2026-07-04,137,0.42258,0.46546
2026-07-04,138,0.51805,0.46618
2026-07-04,139,0.54562,0.50285
2026-07-04,140,0.49375,0.50618
2026-07-04,141,0.45339,0.50674
2026-07-04,142,0.47646,0.45991
2026-07-04,143,0.51184,0.53519
2026-07-04,144,0.61872,0.56961
2026-07-04,145,0.52898,0.46420
2026-07-04,146,0.52701,0.48158
2026-07-04,147,0.59958,0.57594
2026-07-04,158,0.65018,0.57564
2026-07-05,108,0.43580,0.43546
2026-07-05,109,0.46547,0.47996
2026-07-05,110,0.46901,0.50245
2026-07-05,111,0.50642,0.52585
2026-07-05,112,0.55082,0.54824
2026-07-05,113,0.43015,0.46848
2026-07-05,114,0.48883,0.48989
2026-07-05,115,0.41991,0.37594
2026-07-05,116,0.51351,0.52168
2026-07-05,117,0.45192,0.49838
2026-07-05,118,0.40342,0.46392
2026-07-05,119,0.68333,0.65806
2026-07-05,120,0.50921,0.44955
2026-07-05,121,0.42802,0.50264
2026-07-05,133,0.42324,0.44767
2026-07-05,134,0.53488,0.50628
2026-07-05,135,0.44792,0.48666
2026-07-05,136,0.53401,0.54453
2026-07-05,137,0.42256,0.46524
2026-07-05,138,0.51545,0.46533
2026-07-05,139,0.54294,0.50193
2026-07-05,140,0.49012,0.50457
2026-07-05,141,0.44887,0.50454
2026-07-05,142,0.48196,0.46236
2026-07-05,143,0.50821,0.53352
2026-07-05,144,0.61512,0.56832
2026-07-05,145,0.52970,0.46482
2026-07-05,146,0.52768,0.48208
2026-07-05,147,0.59280,0.57316
2026-07-05,158,0.65018,0.57600
2026-07-06,108,0.43580,0.43546
2026-07-06,109,0.47524,0.48408
2026-07-06,110,0.46901,0.50245
2026-07-06,111,0.50642,0.52585
2026-07-06,112,0.55082,0.54824
2026-07-06,113,0.43015,0.46848
2026-07-06,114,0.48883,0.48989
2026-07-06,115,0.42003,0.37620
2026-07-06,116,0.51351,0.52168
2026-07-06,117,0.45188,0.49815
2026-07-06,118,0.42044,0.47098
2026-07-06,119,0.68158,0.65742
2026-07-06,120,0.51003,0.45018
2026-07-06,121,0.43022,0.50323
2026-07-06,133,0.42324,0.44767
2026-07-06,134,0.53488,0.50628
2026-07-06,135,0.43873,0.48254
2026-07-06,136,0.53401,0.54453
2026-07-06,137,0.43388,0.46989
2026-07-06,138,0.51413,0.46502
2026-07-06,139,0.53771,0.49992
2026-07-06,140,0.49012,0.50457
2026-07-06,141,0.43881,0.49994
2026-07-06,142,0.48196,0.46236
2026-07-06,143,0.49193,0.52638
2026-07-06,144,0.61227,0.56733
2026-07-06,145,0.52970,0.46482
2026-07-06,146,0.52768,0.48208
2026-07-06,147,0.59664,0.57490
2026-07-06,158,0.64992,0.57624
2026-07-07,108,0.43115,0.43344
2026-07-07,109,0.47193,0.48260
2026-07-07,110,0.46600,0.50098
2026-07-07,111,0.51521,0.52950
2026-07-07,112,0.55364,0.54946
2026-07-07,113,0.42725,0.46705
2026-07-07,114,0.48644,0.48885
2026-07-07,115,0.42165,0.37712
2026-07-07,116,0.51823,0.52367
2026-07-07,117,0.45553,0.49953
2026-07-07,118,0.42682,0.47351
2026-07-07,119,0.67900,0.65641
2026-07-07,120,0.50695,0.44912
2026-07-07,121,0.42763,0.50176
2026-07-07,133,0.41978,0.44606
2026-07-07,134,0.54264,0.50979
2026-07-07,135,0.44283,0.48410
2026-07-07,136,0.53230,0.54373
2026-07-07,137,0.42798,0.46717
2026-07-07,138,0.50345,0.46091
2026-07-07,139,0.53964,0.50092
2026-07-07,140,0.49635,0.50718
2026-07-07,141,0.44672,0.50309
2026-07-07,142,0.48418,0.46342
2026-07-07,143,0.49542,0.52773
2026-07-07,144,0.60124,0.56282
2026-07-07,145,0.52148,0.46161
2026-07-07,146,0.52846,0.48264
2026-07-07,147,0.59320,0.57352
2026-07-07,158,0.65640,0.57974
2026-07-08,108,0.44498,0.43947
2026-07-08,109,0.46547,0.47975
2026-07-08,110,0.46439,0.50012
2026-07-08,111,0.52137,0.53207
2026-07-08,112,0.55493,0.55004
2026-07-08,113,0.43522,0.47030
2026-07-08,114,0.48541,0.48839
2026-07-08,115,0.42130,0.37717
2026-07-08,116,0.52406,0.52618
2026-07-08,117,0.44976,0.49678
2026-07-08,118,0.42324,0.47172
2026-07-08,119,0.67850,0.65630
2026-07-08,120,0.51278,0.45195
2026-07-08,121,0.43278,0.50367
2026-07-08,133,0.41529,0.44399
2026-07-08,134,0.53932,0.50849
2026-07-08,135,0.45090,0.48741
2026-07-08,136,0.52967,0.54253
2026-07-08,137,0.41765,0.46251
2026-07-08,138,0.50799,0.46307
2026-07-08,139,0.54297,0.50253
2026-07-08,140,0.48203,0.50092
2026-07-08,141,0.45902,0.50819
2026-07-08,142,0.48541,0.46405
2026-07-08,143,0.48875,0.52467
2026-07-08,144,0.60406,0.56422
2026-07-08,145,0.51571,0.45940
2026-07-08,146,0.53059,0.48378
2026-07-08,147,0.58924,0.57190
2026-07-08,158,0.65082,0.57768
2026-07-09,108,0.44465,0.43935
2026-07-09,109,0.46798,0.48078
2026-07-09,110,0.46571,0.50053
2026-07-09,111,0.52249,0.53250
2026-07-09,112,0.55348,0.54943
2026-07-09,113,0.43436,0.46976
2026-07-09,114,0.48916,0.49002
2026-07-09,115,0.41633,0.37518
2026-07-09,116,0.52745,0.52765
2026-07-09,117,0.44976,0.49678
2026-07-09,118,0.41986,0.47001
2026-07-09,119,0.67850,0.65630
2026-07-09,120,0.51278,0.45195
2026-07-09,121,0.43794,0.50560
2026-07-09,133,0.41280,0.44277
2026-07-09,134,0.53367,0.50616
2026-07-09,135,0.44886,0.48635
2026-07-09,136,0.52437,0.54014
2026-07-09,137,0.42521,0.46560
2026-07-09,138,0.50338,0.46128
2026-07-09,139,0.53286,0.49836
2026-07-09,140,0.48348,0.50146
2026-07-09,141,0.45902,0.50819
2026-07-09,142,0.48243,0.46284
2026-07-09,143,0.48991,0.52501
2026-07-09,144,0.60797,0.56610
2026-07-09,145,0.51451,0.45915
2026-07-09,146,0.53465,0.48578
2026-07-09,147,0.59669,0.57523
2026-07-09,158,0.65313,0.57903
2026-07-10,108,0.44617,0.44005
2026-07-10,109,0.47517,0.48388
2026-07-10,110,0.46815,0.50144
2026-07-10,111,0.52718,0.53449
2026-07-10,112,0.54891,0.54745
2026-07-10,113,0.43925,0.47173
2026-07-10,114,0.49044,0.49059
2026-07-10,115,0.41793,0.37608
2026-07-10,116,0.53646,0.53160
2026-07-10,117,0.44618,0.49497
2026-07-10,118,0.41851,0.46918
2026-07-10,119,0.67022,0.65274
2026-07-10,120,0.51072,0.45132
2026-07-10,121,0.43419,0.50363
2026-07-10,133,0.40098,0.43744
2026-07-10,134,0.53367,0.50616
2026-07-10,135,0.44705,0.48538
2026-07-10,136,0.51807,0.53729
2026-07-10,137,0.42478,0.46522
2026-07-10,138,0.50448,0.46196
2026-07-10,139,0.53828,0.50088
2026-07-10,140,0.48834,0.50351
2026-07-10,141,0.46175,0.50916
2026-07-10,142,0.48155,0.46255
2026-07-10,143,0.48120,0.52100
2026-07-10,144,0.60626,0.56555
2026-07-10,145,0.52855,0.46554
2026-07-10,146,0.53329,0.48541
2026-07-10,147,0.59795,0.57589
2026-07-10,158,0.65313,0.57903
2026-07-11,108,0.44459,0.43937
2026-07-11,109,0.48327,0.48742
2026-07-11,110,0.47368,0.50375
2026-07-11,111,0.53189,0.53652
2026-07-11,112,0.55056,0.54818
2026-07-11,113,0.43763,0.47087
2026-07-11,114,0.49407,0.49220
2026-07-11,115,0.41662,0.37569
2026-07-11,116,0.53383,0.53046
2026-07-11,117,0.45293,0.49776
2026-07-11,118,0.41403,0.46696
2026-07-11,119,0.66119,0.64881
2026-07-11,120,0.50871,0.45070
2026-07-11,121,0.43028,0.50157
2026-07-11,133,0.40035,0.43699
2026-07-11,134,0.53502,0.50701
2026-07-11,135,0.44907,0.48609
2026-07-11,136,0.51193,0.53447
2026-07-11,137,0.42755,0.46626
2026-07-11,138,0.50778,0.46360
2026-07-11,139,0.54365,0.50340
2026-07-11,140,0.48161,0.50047
2026-07-11,141,0.46123,0.50871
2026-07-11,142,0.48375,0.46361
2026-07-11,143,0.48355,0.52185
2026-07-11,144,0.60219,0.56395
2026-07-11,145,0.52953,0.46626
2026-07-11,146,0.52975,0.48406
2026-07-11,147,0.59936,0.57661
2026-07-11,158,0.64789,0.57740
2026-07-12,108,0.44295,0.43866
2026-07-12,109,0.48564,0.48845
2026-07-12,110,0.48021,0.50653
2026-07-12,111,0.53285,0.53692
2026-07-12,112,0.55407,0.54976
2026-07-12,113,0.43408,0.46914
2026-07-12,114,0.49765,0.49381
2026-07-12,115,0.41521,0.37524
2026-07-12,116,0.52779,0.52780
2026-07-12,117,0.45245,0.49734
2026-07-12,118,0.40881,0.46438
2026-07-12,119,0.65772,0.64731
2026-07-12,120,0.50672,0.45008
2026-07-12,121,0.42970,0.50098
2026-07-12,133,0.39350,0.43378
2026-07-12,134,0.54327,0.51082
2026-07-12,135,0.45077,0.48667
2026-07-12,136,0.51886,0.53746
2026-07-12,137,0.43016,0.46724
2026-07-12,138,0.50661,0.46329
2026-07-12,139,0.53635,0.50038
2026-07-12,140,0.48297,0.50099
2026-07-12,141,0.46053,0.50818
2026-07-12,142,0.48588,0.46466
2026-07-12,143,0.48911,0.52416
2026-07-12,144,0.60238,0.56421
2026-07-12,145,0.53783,0.47022
2026-07-12,146,0.52622,0.48269
2026-07-12,147,0.60057,0.57725
2026-07-12,158,0.63588,0.57239
2026-07-13,108,0.44295,0.43866
2026-07-13,109,0.48564,0.48845
2026-07-13,110,0.48021,0.50653
2026-07-13,111,0.53285,0.53692
2026-07-13,112,0.55407,0.54976
2026-07-13,113,0.43408,0.46914
2026-07-13,114,0.49765,0.49381
2026-07-13,115,0.41521,0.37524
2026-07-13,116,0.52779,0.52780
2026-07-13,117,0.45245,0.49734
2026-07-13,118,0.40881,0.46438
2026-07-13,119,0.65772,0.64731
2026-07-13,120,0.50672,0.45008
2026-07-13,121,0.42970,0.50098
2026-07-13,133,0.39350,0.43378
2026-07-13,134,0.54327,0.51082
2026-07-13,135,0.45077,0.48667
2026-07-13,136,0.51886,0.53746
2026-07-13,137,0.43016,0.46724
2026-07-13,138,0.50661,0.46329
2026-07-13,139,0.53635,0.50038
2026-07-13,140,0.48297,0.50099
2026-07-13,141,0.46053,0.50818
2026-07-13,142,0.48588,0.46466
2026-07-13,143,0.48911,0.52416
2026-07-13,144,0.60238,0.56421
2026-07-13,145,0.53783,0.47022
2026-07-13,146,0.52622,0.48269
2026-07-13,147,0.60057,0.57725
2026-07-13,158,0.63588,0.57239
2026-07-14,108,0.44295,0.43866
2026-07-14,109,0.48564,0.48845
2026-07-14,110,0.48021,0.50653
2026-07-14,111,0.53285,0.53692
2026-07-14,112,0.55407,0.54976
2026-07-14,113,0.43408,0.46914
2026-07-14,114,0.49765,0.49381
2026-07-14,115,0.41521,0.37524
2026-07-14,116,0.52779,0.52780
2026-07-14,117,0.45245,0.49734
2026-07-14,118,0.40881,0.46438
2026-07-14,119,0.65772,0.64731
2026-07-14,120,0.50672,0.45008
2026-07-14,121,0.42970,0.50098
2026-07-14,133,0.39350,0.43378
2026-07-14,134,0.54327,0.51082
2026-07-14,135,0.45077,0.48667
2026-07-14,136,0.51886,0.53746
2026-07-14,137,0.43016,0.46724
2026-07-14,138,0.50661,0.46329
2026-07-14,139,0.53635,0.50038
2026-07-14,140,0.48297,0.50099
2026-07-14,141,0.46053,0.50818
2026-07-14,142,0.48588,0.46466
2026-07-14,143,0.48911,0.52416
2026-07-14,144,0.60238,0.56421
2026-07-14,145,0.53783,0.47022
2026-07-14,146,0.52622,0.48269
2026-07-14,147,0.60057,0.57725
2026-07-14,158,0.63588,0.57239
2026-07-15,108,0.44295,0.43866
2026-07-15,109,0.48564,0.48845
2026-07-15,110,0.48021,0.50653
2026-07-15,111,0.53285,0.53692
2026-07-15,112,0.55407,0.54976
2026-07-15,113,0.43408,0.46914
2026-07-15,114,0.49765,0.49381
2026-07-15,115,0.41521,0.37524
2026-07-15,116,0.52779,0.52780
2026-07-15,117,0.45245,0.49734
2026-07-15,118,0.40881,0.46438
2026-07-15,119,0.65772,0.64731
2026-07-15,120,0.50672,0.45008
2026-07-15,121,0.42970,0.50098
2026-07-15,133,0.39350,0.43378
2026-07-15,134,0.54327,0.51082
2026-07-15,135,0.45077,0.48667
2026-07-15,136,0.51886,0.53746
2026-07-15,137,0.43016,0.46724
2026-07-15,138,0.50661,0.46329
2026-07-15,139,0.53635,0.50038
2026-07-15,140,0.48297,0.50099
2026-07-15,141,0.46053,0.50818
2026-07-15,142,0.48588,0.46466
